,MonthPE,Date,Daily_Temp,Daily_Precip,Daily_Humidity,Daily_Pressure,Daily_WindDir,Daily_WindSpeed,Daily_DNI,Daily_GHI,Daily_radiation
2021-03-26,3,2021-03-26,23.22307692307692,13.361538461538462,30.307692307692307,936.146153846154,294.0,1.7846153846153845,464.61538461538464,468.38461538461536,150.53846153846155
2021-03-27,3,2021-03-27,24.666666666666668,16.783333333333335,32.666666666666664,935.2083333333334,272.8333333333333,1.925,213.0,375.75,227.33333333333334
2021-03-28,3,2021-03-28,25.95384615384615,23.476923076923075,36.38461538461539,931.7384615384617,125.3076923076923,2.5,336.61538461538464,428.15384615384613,190.92307692307693
2021-03-29,3,2021-03-29,24.907692307692308,15.876923076923076,37.07692307692308,929.0846153846155,221.15384615384616,3.9999999999999996,396.46153846153845,444.0,174.6153846153846
2021-03-30,3,2021-03-30,24.138461538461534,8.799999999999999,22.23076923076923,928.3999999999999,318.61538461538464,5.03076923076923,491.61538461538464,482.15384615384613,140.30769230769232
2021-03-31,3,2021-03-31,21.592307692307692,5.338461538461539,24.153846153846153,928.3461538461538,312.15384615384613,5.323076923076922,730.6153846153846,542.9230769230769,78.15384615384616
2021-04-01,4,2021-04-01,20.946153846153848,4.615384615384616,23.923076923076923,928.4384615384614,304.7692307692308,6.4923076923076914,736.4615384615385,548.3846153846154,81.07692307692308
2021-04-02,4,2021-04-02,19.578571428571426,4.628571428571428,21.785714285714285,930.1142857142858,305.07142857142856,3.2714285714285714,707.5,514.5,67.92857142857143
2021-04-03,4,2021-04-03,22.55714285714285,7.4071428571428575,21.785714285714285,934.5571428571429,260.2857142857143,3.0714285714285716,648.3571428571429,504.42857142857144,80.35714285714286
2021-04-04,4,2021-04-04,23.530769230769238,17.43846153846154,21.615384615384617,935.876923076923,185.07692307692307,2.3,33.07692307692308,157.3846153846154,137.07692307692307
2021-04-05,4,2021-04-05,24.2923076923077,17.823076923076925,31.384615384615383,935.2461538461539,240.3846153846154,2.223076923076923,94.23076923076923,294.38461538461536,222.0
2021-04-06,4,2021-04-06,23.371428571428567,19.578571428571426,38.785714285714285,934.1785714285713,170.07142857142858,2.5214285714285714,30.571428571428573,146.07142857142858,121.64285714285714
2021-04-07,4,2021-04-07,21.67142857142857,16.150000000000002,40.642857142857146,937.6857142857143,239.5,2.9214285714285713,483.92857142857144,469.57142857142856,135.28571428571428
2021-04-08,4,2021-04-08,22.22142857142857,9.207142857142857,25.428571428571427,934.8428571428573,303.57142857142856,2.6928571428571426,549.0714285714286,494.5,105.35714285714286
2021-04-09,4,2021-04-09,23.807142857142857,8.6,21.571428571428573,936.4500000000002,243.71428571428572,2.814285714285714,570.0714285714286,501.0,106.64285714285714
2021-04-10,4,2021-04-10,25.415384615384614,14.776923076923074,21.846153846153847,937.8153846153847,272.0,2.4153846153846152,442.2307692307692,497.38461538461536,167.15384615384616
2021-04-11,4,2021-04-11,26.184615384615377,18.900000000000002,27.0,937.1999999999999,307.53846153846155,2.553846153846154,253.46153846153845,396.3076923076923,194.23076923076923
2021-04-12,4,2021-04-12,25.785714285714285,18.464285714285715,30.285714285714285,938.3285714285714,231.0,2.5785714285714287,502.42857142857144,483.92857142857144,126.71428571428571
2021-04-13,4,2021-04-13,26.930769230769233,20.86923076923077,27.384615384615383,936.746153846154,310.53846153846155,2.723076923076923,278.53846153846155,398.0769230769231,178.30769230769232
2021-04-14,4,2021-04-14,27.33076923076923,18.63076923076923,29.46153846153846,935.123076923077,243.3846153846154,2.715384615384615,217.07692307692307,386.61538461538464,227.3846153846154
2021-04-15,4,2021-04-15,24.584615384615386,24.0,37.84615384615385,935.9846153846154,21.692307692307693,3.446153846153846,89.23076923076923,181.6153846153846,127.61538461538461
2021-04-16,4,2021-04-16,20.95384615384615,26.200000000000003,50.23076923076923,935.0000000000001,184.84615384615384,4.384615384615384,0.0,68.46153846153847,68.46153846153847
2021-04-17,4,2021-04-17,19.26153846153846,26.461538461538456,62.84615384615385,936.4153846153846,31.153846153846153,3.015384615384615,19.692307692307693,128.30769230769232,123.46153846153847
2021-04-18,4,2021-04-18,22.764285714285712,23.207142857142856,46.214285714285715,937.8214285714287,165.28571428571428,2.0714285714285716,157.71428571428572,238.5,108.71428571428571
2021-04-19,4,2021-04-19,24.064285714285713,10.849999999999998,29.5,934.6071428571429,309.07142857142856,3.3928571428571423,436.35714285714283,465.64285714285717,122.85714285714286
2021-04-20,4,2021-04-20,22.357142857142858,15.849999999999996,34.57142857142857,932.4857142857144,222.35714285714286,2.3785714285714286,17.928571428571427,130.78571428571428,124.85714285714286
2021-04-21,4,2021-04-21,22.02142857142857,18.899999999999995,40.785714285714285,934.3785714285714,233.28571428571428,2.542857142857143,419.35714285714283,465.2142857142857,159.0
2021-04-22,4,2021-04-22,19.535714285714285,22.328571428571422,58.57142857142857,934.9071428571427,121.57142857142857,4.0928571428571425,187.28571428571428,310.92857142857144,165.21428571428572
2021-04-23,4,2021-04-23,21.314285714285713,15.785714285714286,42.714285714285715,936.5857142857143,244.92857142857142,1.6285714285714286,581.9285714285714,522.7142857142857,113.57142857142857
2021-04-24,4,2021-04-24,24.150000000000002,9.385714285714288,30.428571428571427,937.107142857143,260.64285714285717,2.2642857142857142,646.7857142857143,547.1428571428571,93.42857142857143
2021-04-25,4,2021-04-25,26.96428571428571,10.171428571428569,20.571428571428573,935.8357142857143,195.35714285714286,1.9642857142857142,639.9285714285714,545.7857142857143,98.14285714285714
2021-04-26,4,2021-04-26,29.392857142857146,15.342857142857142,20.0,933.8785714285714,221.5,1.7928571428571427,553.0,527.2142857142857,118.0
2021-04-27,4,2021-04-27,31.321428571428573,17.578571428571426,19.214285714285715,933.3357142857143,220.57142857142858,2.6999999999999997,448.92857142857144,493.14285714285717,139.28571428571428
2021-04-28,4,2021-04-28,31.664285714285715,17.492857142857144,18.0,934.1571428571427,254.07142857142858,2.9428571428571426,386.2142857142857,471.64285714285717,155.57142857142858
2021-04-29,4,2021-04-29,31.357142857142858,20.614285714285717,21.071428571428573,934.0285714285716,184.14285714285714,2.8,415.2142857142857,483.57142857142856,161.78571428571428
2021-04-30,4,2021-04-30,30.564285714285717,24.407142857142862,24.071428571428573,933.357142857143,262.14285714285717,2.435714285714286,347.0,460.0,181.85714285714286
2021-05-01,5,2021-05-01,30.564285714285717,23.242857142857144,23.857142857142858,933.1714285714287,163.0,1.9428571428571428,472.2857142857143,510.7142857142857,142.42857142857142
2021-05-02,5,2021-05-02,30.935714285714283,24.292857142857144,24.357142857142858,933.6571428571426,257.07142857142856,2.964285714285714,322.0,421.42857142857144,166.64285714285714
2021-05-03,5,2021-05-03,31.521428571428576,25.064285714285717,24.571428571428573,931.5285714285714,264.5,2.6,272.5,406.7857142857143,172.92857142857142
2021-05-04,5,2021-05-04,29.235714285714284,27.478571428571428,32.857142857142854,930.3785714285715,154.42857142857142,2.678571428571428,0.14285714285714285,128.21428571428572,128.21428571428572
2021-05-05,5,2021-05-05,28.37857142857143,24.96428571428571,35.142857142857146,932.4214285714286,288.64285714285717,2.8714285714285714,190.57142857142858,339.14285714285717,196.5
2021-05-06,5,2021-05-06,28.792857142857144,20.49285714285714,28.642857142857142,933.4571428571429,281.35714285714283,2.8857142857142857,148.35714285714286,384.5,261.57142857142856
2021-05-07,5,2021-05-07,28.264285714285716,24.85714285714286,29.857142857142858,934.942857142857,131.42857142857142,2.5357142857142856,284.92857142857144,404.35714285714283,177.07142857142858
2021-05-08,5,2021-05-08,29.171428571428574,26.685714285714283,29.857142857142858,933.8499999999998,167.92857142857142,2.442857142857143,377.5,483.42857142857144,176.71428571428572
2021-05-09,5,2021-05-09,30.33571428571429,26.678571428571427,29.857142857142858,932.1142857142859,203.57142857142858,2.7142857142857144,202.14285714285714,375.07142857142856,207.5
2021-05-10,5,2021-05-10,30.335714285714285,28.978571428571428,31.642857142857142,930.2499999999998,194.28571428571428,2.457142857142857,207.28571428571428,411.42857142857144,229.85714285714286
2021-05-11,5,2021-05-11,28.692857142857143,31.592857142857145,37.785714285714285,930.1571428571427,129.28571428571428,1.4428571428571428,224.42857142857142,361.5,196.57142857142858
2021-05-12,5,2021-05-12,28.985714285714288,25.849999999999998,32.42857142857143,927.7285714285716,221.57142857142858,2.4571428571428564,318.85714285714283,420.2142857142857,145.92857142857142
2021-05-13,5,2021-05-13,26.33571428571429,25.99285714285714,42.642857142857146,929.1357142857142,140.07142857142858,3.764285714285715,207.35714285714286,383.57142857142856,219.07142857142858
2021-05-14,5,2021-05-14,27.37857142857143,24.72142857142857,38.357142857142854,930.157142857143,187.28571428571428,1.5785714285714285,87.85714285714286,271.2142857142857,192.78571428571428
2021-05-15,5,2021-05-15,27.3,26.114285714285717,35.785714285714285,932.0571428571429,138.14285714285714,2.3285714285714287,340.35714285714283,464.7857142857143,217.28571428571428
2021-05-16,5,2021-05-16,29.53571428571428,23.028571428571432,28.5,933.5142857142857,248.64285714285714,2.6214285714285714,406.57142857142856,485.92857142857144,151.0
2021-05-17,5,2021-05-17,30.664285714285715,22.264285714285716,26.857142857142858,933.1285714285714,280.7857142857143,3.307142857142857,504.57142857142856,537.2142857142857,149.85714285714286
2021-05-18,5,2021-05-18,32.69285714285714,19.52857142857143,20.214285714285715,930.1142857142858,210.35714285714286,2.7285714285714286,359.85714285714283,484.64285714285717,209.07142857142858
2021-05-19,5,2021-05-19,30.871428571428567,24.307142857142857,28.071428571428573,928.8000000000002,199.92857142857142,3.0000000000000004,498.35714285714283,531.8571428571429,145.57142857142858
2021-05-20,5,2021-05-20,29.67142857142857,24.12142857142857,33.142857142857146,927.95,205.28571428571428,2.9928571428571433,326.0,462.14285714285717,174.71428571428572
2021-05-21,5,2021-05-21,29.664285714285715,21.592857142857138,25.928571428571427,930.4785714285714,170.14285714285714,2.15,521.1428571428571,545.3571428571429,151.28571428571428
2021-05-22,5,2021-05-22,30.771428571428572,19.342857142857145,19.642857142857142,931.0857142857143,196.57142857142858,2.0785714285714283,347.85714285714283,463.2142857142857,162.92857142857142
2021-05-23,5,2021-05-23,28.749999999999996,23.94285714285714,27.857142857142858,932.1285714285715,132.57142857142858,3.5142857142857147,385.14285714285717,485.42857142857144,190.71428571428572
2021-05-24,5,2021-05-24,28.999999999999996,19.907142857142862,27.571428571428573,933.2428571428571,306.35714285714283,3.8071428571428574,573.4285714285714,553.7857142857143,120.92857142857143
2021-05-25,5,2021-05-25,31.485714285714288,13.885714285714288,16.5,929.6999999999999,256.92857142857144,3.6714285714285713,625.1428571428571,580.5,119.35714285714286
2021-05-26,5,2021-05-26,33.29285714285714,12.714285714285714,12.928571428571429,927.1499999999999,256.42857142857144,3.5499999999999994,578.8571428571429,573.2857142857143,126.42857142857143
2021-05-27,5,2021-05-27,35.07142857142858,13.678571428571429,12.714285714285714,927.2357142857144,256.2142857142857,3.7928571428571436,496.0,549.4285714285714,144.78571428571428
2021-05-28,5,2021-05-28,36.785714285714285,17.064285714285717,11.428571428571429,927.2857142857143,244.85714285714286,2.842857142857143,512.3571428571429,551.4285714285714,147.92857142857142
2021-05-29,5,2021-05-29,36.88571428571429,21.792857142857144,15.0,928.407142857143,178.85714285714286,3.4214285714285717,300.64285714285717,485.35714285714283,233.35714285714286
2021-05-30,5,2021-05-30,35.50714285714285,25.214285714285715,19.0,928.6928571428571,191.92857142857142,3.3000000000000003,337.64285714285717,491.57142857142856,223.14285714285714
2021-05-31,5,2021-05-31,33.47857142857143,28.664285714285715,27.5,926.05,172.71428571428572,3.371428571428571,151.21428571428572,311.0,176.85714285714286
2021-06-01,6,2021-06-01,31.207142857142856,30.00714285714285,29.857142857142858,929.2857142857143,141.92857142857142,2.992857142857143,393.5,507.5,201.92857142857142
2021-06-02,6,2021-06-02,31.557142857142857,33.32142857142858,33.0,929.9714285714284,173.57142857142858,1.8214285714285714,360.64285714285717,478.7857142857143,178.57142857142858
2021-06-03,6,2021-06-03,29.02857142857143,36.62857142857143,45.0,932.2571428571429,139.28571428571428,2.8285714285714287,38.214285714285715,167.92857142857142,150.5
2021-06-04,6,2021-06-04,31.3,30.700000000000006,37.357142857142854,932.0857142857142,180.64285714285714,2.0142857142857147,388.5,505.85714285714283,191.35714285714286
2021-06-05,6,2021-06-05,32.79333333333333,31.92,32.06666666666667,930.48,151.46666666666667,2.126666666666667,144.33333333333334,369.93333333333334,239.66666666666666
2021-06-06,6,2021-06-06,33.18571428571428,30.664285714285707,31.714285714285715,930.1785714285716,180.42857142857142,2.2499999999999996,237.35714285714286,443.35714285714283,246.78571428571428
2021-06-07,6,2021-06-07,35.47857142857143,29.28571428571429,27.142857142857142,927.5714285714286,190.64285714285714,2.1500000000000004,352.0,503.85714285714283,229.0
2021-06-08,6,2021-06-08,37.87333333333333,24.21333333333333,21.333333333333332,924.9599999999998,210.86666666666667,2.3333333333333335,437.73333333333335,504.2,171.06666666666666
2021-06-09,6,2021-06-09,39.46,16.68,13.266666666666667,922.9266666666665,228.73333333333332,2.56,453.4,514.4,167.46666666666667
2021-06-10,6,2021-06-10,40.019999999999996,24.62,14.066666666666666,922.06,213.06666666666666,2.82,328.06666666666666,468.3333333333333,223.53333333333333
2021-06-11,6,2021-06-11,38.73571428571429,29.228571428571428,18.571428571428573,922.157142857143,160.21428571428572,3.792857142857142,189.42857142857142,428.14285714285717,264.7142857142857
2021-06-12,6,2021-06-12,36.733333333333334,27.766666666666666,23.866666666666667,923.6266666666668,164.06666666666666,3.8666666666666667,285.0,435.8,212.26666666666668
2021-06-13,6,2021-06-13,32.32666666666667,31.83333333333333,37.13333333333333,925.2999999999998,137.26666666666668,4.6066666666666665,404.73333333333335,491.8,177.93333333333334
2021-06-14,6,2021-06-14,31.39333333333333,27.36,35.46666666666667,924.74,190.46666666666667,1.8266666666666664,148.0,395.26666666666665,288.2
2021-06-15,6,2021-06-15,30.82666666666667,28.32,34.6,921.42,203.46666666666667,2.8333333333333335,271.0,429.93333333333334,199.66666666666666
2021-06-16,6,2021-06-16,31.550000000000004,26.007142857142863,30.785714285714285,924.25,167.0,3.4642857142857144,154.57142857142858,355.92857142857144,225.92857142857142
2021-06-17,6,2021-06-17,31.685714285714287,21.3,26.428571428571427,926.4285714285713,247.71428571428572,2.621428571428571,376.35714285714283,509.35714285714283,215.07142857142858
2021-06-18,6,2021-06-18,33.47333333333333,19.639999999999997,18.933333333333334,926.4200000000002,261.53333333333336,3.0466666666666664,492.8,519.7333333333333,145.8
2021-06-19,6,2021-06-19,34.43999999999999,20.940000000000005,17.266666666666666,925.48,217.93333333333334,2.7866666666666666,519.2666666666667,525.7333333333333,138.73333333333332
2021-06-20,6,2021-06-20,34.01428571428571,26.55,24.5,926.1928571428571,196.35714285714286,3.4928571428571433,329.0,464.0,191.78571428571428
2021-06-21,6,2021-06-21,33.12666666666667,25.11333333333333,25.866666666666667,928.4933333333333,226.06666666666666,2.6266666666666665,433.46666666666664,502.53333333333336,171.13333333333333
2021-06-22,6,2021-06-22,34.220000000000006,22.16,20.666666666666668,927.6200000000001,204.26666666666668,3.4000000000000004,548.3333333333334,532.9333333333333,128.8
2021-06-23,6,2021-06-23,36.56666666666667,20.27333333333333,14.066666666666666,927.4066666666669,161.8,2.4466666666666668,488.53333333333336,521.4,154.13333333333333
2021-06-24,6,2021-06-24,33.88,27.873333333333328,23.8,927.5999999999999,119.26666666666667,4.7666666666666675,482.93333333333334,517.3333333333334,149.33333333333334
2021-06-25,6,2021-06-25,34.63571428571429,26.400000000000002,21.714285714285715,925.9357142857143,150.0,3.2142857142857144,393.85714285714283,500.35714285714283,179.57142857142858
2021-06-26,6,2021-06-26,31.90666666666667,32.16,32.06666666666667,929.0933333333334,152.26666666666668,1.9066666666666665,358.93333333333334,465.53333333333336,200.6
2021-06-27,6,2021-06-27,33.96666666666666,28.88,27.533333333333335,931.4399999999999,238.46666666666667,2.3600000000000003,506.8,518.4,142.33333333333334
2021-06-28,6,2021-06-28,35.553333333333335,25.36666666666667,21.933333333333334,929.7933333333335,238.46666666666667,3.033333333333333,528.9333333333333,525.8666666666667,139.2
2021-06-29,6,2021-06-29,37.81333333333334,24.18666666666667,16.0,926.1866666666667,226.26666666666668,2.886666666666666,499.73333333333335,521.3333333333334,148.66666666666666
2021-06-30,6,2021-06-30,39.51999999999999,22.986666666666668,12.6,922.9266666666665,215.93333333333334,3.0733333333333333,440.73333333333335,507.73333333333335,171.26666666666668
2021-07-01,7,2021-07-01,38.873333333333335,21.946666666666665,12.0,921.1800000000001,229.46666666666667,2.4533333333333336,412.8666666666667,500.93333333333334,180.73333333333332
2021-07-02,7,2021-07-02,38.357142857142854,22.099999999999998,13.571428571428571,922.7928571428572,199.28571428571428,3.3571428571428577,346.57142857142856,501.92857142857144,219.42857142857142
2021-07-03,7,2021-07-03,34.88666666666667,34.29333333333333,27.066666666666666,926.2533333333334,132.6,2.386666666666667,379.8666666666667,481.8666666666667,192.0
2021-07-04,7,2021-07-04,34.43571428571428,33.792857142857144,29.142857142857142,927.9285714285714,173.21428571428572,2.057142857142857,354.57142857142856,499.0,211.21428571428572
2021-07-05,7,2021-07-05,34.03333333333333,38.833333333333336,33.733333333333334,928.7866666666665,197.53333333333333,2.3466666666666662,321.0,451.06666666666666,201.2
2021-07-06,7,2021-07-06,35.5,34.93333333333333,27.0,927.0533333333334,199.13333333333333,2.066666666666667,496.06666666666666,511.6,141.0
2021-07-07,7,2021-07-07,37.02,34.32666666666667,22.866666666666667,925.9399999999999,207.73333333333332,2.713333333333333,450.3333333333333,496.6,155.53333333333333
2021-07-08,7,2021-07-08,38.193333333333335,32.29333333333333,18.733333333333334,924.7133333333335,164.13333333333333,2.4,465.0,505.8,156.8
2021-07-09,7,2021-07-09,37.542857142857144,38.99285714285714,26.857142857142858,925.9571428571428,147.5,4.3,157.42857142857142,379.7142857142857,245.42857142857142
2021-07-10,7,2021-07-10,36.81428571428571,43.37857142857143,29.857142857142858,926.1642857142857,160.0,2.7428571428571433,104.78571428571429,278.5,201.71428571428572
2021-07-11,7,2021-07-11,35.57142857142857,46.55,36.42857142857143,927.0499999999998,148.07142857142858,3.0071428571428576,82.28571428571429,332.07142857142856,271.14285714285717
2021-07-12,7,2021-07-12,28.571428571428566,49.91428571428572,63.142857142857146,929.8571428571429,107.85714285714286,4.892857142857143,23.285714285714285,244.21428571428572,228.78571428571428
2021-07-13,7,2021-07-13,29.819999999999997,49.26,55.666666666666664,929.8133333333334,125.0,3.04,92.6,276.6,209.26666666666668
2021-07-14,7,2021-07-14,27.913333333333334,47.74666666666666,61.86666666666667,929.7666666666665,159.86666666666667,1.8733333333333335,84.4,190.33333333333334,113.93333333333334
2021-07-15,7,2021-07-15,32.05333333333333,39.18,43.86666666666667,929.6533333333334,160.6,1.8466666666666671,504.06666666666666,507.2,136.73333333333332
2021-07-16,7,2021-07-16,33.978571428571435,44.31428571428571,41.07142857142857,930.8642857142858,156.42857142857142,1.6071428571428572,354.57142857142856,483.7142857142857,213.64285714285714
2021-07-17,7,2021-07-17,34.22,47.61999999999999,42.53333333333333,928.0466666666666,147.6,1.7466666666666664,227.66666666666666,417.8,249.93333333333334
2021-07-18,7,2021-07-18,35.373333333333335,50.426666666666655,41.6,923.3399999999999,122.8,2.566666666666667,191.93333333333334,403.93333333333334,248.53333333333333
2021-07-19,7,2021-07-19,30.142857142857142,60.664285714285704,67.28571428571429,922.6428571428571,134.57142857142858,4.8500000000000005,0.0,66.64285714285714,66.64285714285714
2021-07-20,7,2021-07-20,28.285714285714285,51.74285714285714,67.85714285714286,924.6357142857142,128.92857142857142,3.307142857142857,54.285714285714285,267.92857142857144,232.42857142857142
2021-07-21,7,2021-07-21,29.33333333333333,41.919999999999995,58.93333333333333,923.94,145.0,1.9399999999999997,248.33333333333334,367.1333333333333,165.26666666666668
2021-07-22,7,2021-07-22,31.68,33.013333333333335,42.46666666666667,923.0933333333335,204.66666666666666,1.1,397.8666666666667,471.46666666666664,167.0
2021-07-23,7,2021-07-23,33.58,35.86666666666667,39.46666666666667,924.6533333333334,197.93333333333334,1.78,378.4,468.8666666666667,176.0
2021-07-24,7,2021-07-24,34.75714285714286,42.91428571428571,37.142857142857146,925.3500000000001,172.57142857142858,2.4142857142857146,435.85714285714283,511.14285714285717,171.78571428571428
2021-07-25,7,2021-07-25,35.58,47.23333333333333,35.666666666666664,924.2266666666667,183.13333333333333,2.08,105.06666666666666,352.53333333333336,273.06666666666666
2021-07-26,7,2021-07-26,33.89285714285714,56.02142857142858,47.42857142857143,923.1285714285714,123.71428571428571,3.4357142857142855,5.214285714285714,95.28571428571429,94.21428571428571
2021-07-27,7,2021-07-27,31.864285714285717,60.75714285714286,61.0,920.1714285714286,137.35714285714286,2.242857142857143,0.0,45.642857142857146,45.642857142857146
2021-07-28,7,2021-07-28,26.353846153846156,65.62307692307694,84.15384615384616,921.9846153846155,117.61538461538461,4.876923076923077,0.07692307692307693,113.3076923076923,113.3076923076923
2021-07-29,7,2021-07-29,27.692857142857147,57.47142857142857,71.42857142857143,923.2714285714284,136.42857142857142,1.9999999999999998,40.857142857142854,277.64285714285717,245.21428571428572
2021-07-30,7,2021-07-30,29.22857142857143,50.0,63.92857142857143,925.1285714285715,124.64285714285714,3.9428571428571426,58.07142857142857,201.5,173.42857142857142
2021-07-31,7,2021-07-31,29.85714285714286,53.06428571428571,59.785714285714285,926.4571428571426,121.64285714285714,2.7214285714285715,108.14285714285714,215.14285714285714,147.07142857142858
2021-08-01,8,2021-08-01,30.70714285714286,48.75714285714286,53.857142857142854,924.0928571428573,172.21428571428572,1.3214285714285714,440.2142857142857,503.0,168.71428571428572
2021-08-02,8,2021-08-02,31.75714285714286,45.23571428571429,51.92857142857143,925.0071428571429,155.42857142857142,1.3571428571428572,392.64285714285717,463.5,156.57142857142858
2021-08-03,8,2021-08-03,31.792857142857144,45.978571428571435,52.642857142857146,926.3142857142858,169.57142857142858,1.3571428571428574,265.85714285714283,432.07142857142856,209.85714285714286
2021-08-04,8,2021-08-04,27.814285714285717,46.814285714285724,67.28571428571429,927.3071428571429,147.14285714285714,2.642857142857143,176.92857142857142,322.2857142857143,199.0
2021-08-05,8,2021-08-05,30.949999999999992,41.49285714285714,52.42857142857143,926.2571428571429,145.42857142857142,1.7214285714285715,245.42857142857142,431.57142857142856,248.64285714285714
2021-08-06,8,2021-08-06,30.942857142857143,40.40714285714286,53.92857142857143,926.7857142857141,170.57142857142858,1.421428571428572,246.35714285714286,382.35714285714283,212.85714285714286
2021-08-07,8,2021-08-07,31.514285714285712,39.41428571428571,51.0,928.3000000000001,145.57142857142858,1.9285714285714288,403.14285714285717,484.14285714285717,181.71428571428572
2021-08-08,8,2021-08-08,31.47142857142857,44.87857142857143,52.857142857142854,929.2785714285712,152.57142857142858,1.8357142857142856,96.5,268.0,196.78571428571428
2021-08-09,8,2021-08-09,31.27142857142857,41.50714285714286,52.142857142857146,929.5071428571429,122.78571428571429,1.692857142857143,316.2142857142857,441.64285714285717,193.0
2021-08-10,8,2021-08-10,31.285714285714285,41.64999999999999,49.92857142857143,927.407142857143,161.57142857142858,1.4571428571428573,232.0,424.7857142857143,254.85714285714286
2021-08-11,8,2021-08-11,32.4,39.42142857142857,44.92857142857143,927.2857142857143,166.21428571428572,1.4142857142857144,142.28571428571428,382.2142857142857,290.07142857142856
2021-08-12,8,2021-08-12,33.51428571428572,35.77142857142858,40.642857142857146,928.5142857142857,157.92857142857142,2.242857142857143,133.64285714285714,387.92857142857144,281.2857142857143
2021-08-13,8,2021-08-13,33.59285714285715,39.74285714285714,41.214285714285715,926.75,133.0,2.614285714285714,234.5,420.2142857142857,233.28571428571428
2021-08-14,8,2021-08-14,30.900000000000006,40.88571428571429,49.57142857142857,925.1,111.57142857142857,3.4714285714285706,97.07142857142857,176.42857142857142,120.85714285714286
2021-08-15,8,2021-08-15,28.538461538461544,36.46153846153847,49.46153846153846,928.1230769230771,114.3076923076923,2.3538461538461535,340.0,372.46153846153845,124.76923076923077
2021-08-16,8,2021-08-16,29.157142857142862,34.85,48.07142857142857,931.3000000000002,242.85714285714286,1.8285714285714287,502.7857142857143,502.57142857142856,135.21428571428572
2021-08-17,8,2021-08-17,31.021428571428572,28.6,42.714285714285715,930.8785714285715,203.0,1.6357142857142857,498.7857142857143,503.35714285714283,141.28571428571428
2021-08-18,8,2021-08-18,31.442857142857143,32.31428571428571,44.92857142857143,928.742857142857,216.14285714285714,1.892857142857143,372.64285714285717,465.5,182.35714285714286
2021-08-19,8,2021-08-19,32.26428571428571,35.42142857142858,42.5,927.65,148.78571428571428,1.95,296.85714285714283,436.14285714285717,201.85714285714286
2021-08-20,8,2021-08-20,32.79285714285715,37.31428571428571,41.07142857142857,929.0428571428571,194.35714285714286,1.7428571428571427,347.92857142857144,450.64285714285717,181.78571428571428
2021-08-21,8,2021-08-21,31.676923076923078,36.48461538461539,47.84615384615385,931.8076923076923,219.07692307692307,1.9461538461538461,446.84615384615387,505.7692307692308,174.15384615384616
2021-08-22,8,2021-08-22,29.449999999999996,40.728571428571435,59.357142857142854,932.0714285714284,136.14285714285714,2.5357142857142856,33.0,215.71428571428572,192.0
2021-08-23,8,2021-08-23,30.38571428571428,39.40714285714286,53.714285714285715,929.1142857142858,185.21428571428572,1.5571428571428572,26.214285714285715,302.07142857142856,288.42857142857144
2021-08-24,8,2021-08-24,32.07142857142857,42.614285714285714,49.57142857142857,927.1928571428571,197.71428571428572,1.7357142857142858,105.78571428571429,348.64285714285717,274.35714285714283
2021-08-25,8,2021-08-25,33.20714285714286,38.23571428571428,43.357142857142854,925.0857142857143,163.42857142857142,1.7785714285714287,73.42857142857143,331.2142857142857,280.42857142857144
2021-08-26,8,2021-08-26,33.207142857142856,35.6,40.92857142857143,923.9571428571429,148.57142857142858,2.085714285714286,39.07142857142857,290.5,257.0
2021-08-27,8,2021-08-27,32.90714285714285,37.07857142857143,43.42857142857143,926.2142857142859,159.35714285714286,1.842857142857143,19.357142857142858,248.57142857142858,233.0
2021-08-28,8,2021-08-28,30.014285714285716,40.550000000000004,51.5,927.4785714285715,89.92857142857143,3.0857142857142854,8.142857142857142,141.5,136.35714285714286
2021-08-29,8,2021-08-29,29.99285714285714,39.97857142857142,50.5,928.1428571428572,137.57142857142858,1.8214285714285714,72.0,131.0,85.71428571428571
2021-08-30,8,2021-08-30,28.77857142857143,41.90714285714286,55.5,931.9857142857143,117.28571428571429,1.857142857142857,132.35714285714286,244.21428571428572,137.0
2021-08-31,8,2021-08-31,28.300000000000004,38.87142857142857,53.92857142857143,933.8928571428571,142.71428571428572,1.9785714285714284,32.5,224.71428571428572,207.07142857142858
2021-09-01,9,2021-09-01,28.57857142857143,35.72142857142857,53.857142857142854,933.9642857142859,224.92857142857142,1.892857142857143,325.64285714285717,421.7857142857143,181.85714285714286
2021-09-02,9,2021-09-02,29.97142857142857,27.514285714285716,46.57142857142857,931.2500000000001,216.07142857142858,1.5071428571428573,447.0,458.92857142857144,139.71428571428572
2021-09-03,9,2021-09-03,30.507142857142856,23.942857142857143,41.142857142857146,929.4785714285715,188.35714285714286,1.5214285714285716,385.64285714285717,445.7142857142857,153.21428571428572
2021-09-04,9,2021-09-04,29.70714285714286,31.49285714285714,51.642857142857146,929.5928571428573,241.21428571428572,1.8214285714285714,406.7142857142857,443.57142857142856,154.42857142857142
2021-09-05,9,2021-09-05,30.692857142857147,37.25714285714285,46.857142857142854,929.4571428571428,147.0,1.8928571428571428,124.07142857142857,338.14285714285717,245.64285714285714
2021-09-06,9,2021-09-06,30.407142857142855,44.34285714285715,53.5,931.1,125.07142857142857,1.9285714285714286,101.14285714285714,325.07142857142856,249.42857142857142
2021-09-07,9,2021-09-07,30.978571428571424,44.435714285714276,54.92857142857143,931.8071428571428,135.92857142857142,2.1928571428571426,17.714285714285715,188.21428571428572,175.57142857142858
