#Meteo hourly data
#Site, Solcast_site_73.047885_33.68442
#Country, Pakistan
#Data Source, Solcast https://solcast.com
#Time step, 1
#Latitude, 33.6844
#Longitude, 73.0479
#Altitude, 519
#Time Zone, 4.0
Year,Month,Day,Hour,Minute,Tamb,Cloudopacity,DHI,DNI,GHI,Pw,Pressure,WindDir,WindVel,Zenith
Year,Month,Day,Hour,Minute,[deg C],[%],[W/m2],[W/m2],[W/m2],[cm],[mbar],[degree],[m/s],[degree]
2021,4,4,15,0,25.2,57.1,124,2,125,2.1,934.3,39,3.3,66
2021,4,4,16,0,23.6,60.4,33,0,33,2.05,934.1,46,3.1,79
2021,4,4,17,0,21.6,34.0,5,0,5,2.01,934.3,43,3.3,91
2021,4,4,18,0,20.6,87.1,0,0,0,1.94,934.7,43,3.7,103
2021,4,4,19,0,20.3,82.3,0,0,0,1.88,935.3,40,3.7,115
2021,4,4,20,0,19.9,95.0,0,0,0,1.91,935.6,33,3.4,125
2021,4,4,21,0,19.7,97.0,0,0,0,1.9,936.1,15,2.7,134
2021,4,4,22,0,19.2,97.0,0,0,0,1.82,936.2,6,2.7,140
2021,4,4,23,0,18.1,91.4,0,0,0,1.74,935.7,7,2.9,140
2021,4,5,0,0,16.9,82.8,0,0,0,1.71,935.4,2,3.0,137
2021,4,5,1,0,16.4,79.3,0,0,0,1.64,935.2,357,3.0,129
2021,4,5,2,0,16.2,92.9,0,0,0,1.63,935.4,343,3.0,119
2021,4,5,3,0,16.4,96.0,0,0,0,1.67,935.8,339,2.9,107
2021,4,5,4,0,16.8,91.9,0,0,0,1.64,935.9,349,2.6,95
2021,4,5,5,0,17.1,90.3,6,0,6,1.64,936.2,352,2.1,83
2021,4,5,6,0,18.6,33.7,134,48,151,1.68,936.6,324,1.5,71
2021,4,5,7,0,20.6,46.8,222,0,222,1.7,936.8,311,1.4,58
2021,4,5,8,0,22.7,53.8,281,0,281,1.66,936.8,314,0.7,47
2021,4,5,9,0,24.6,48.4,358,35,385,1.66,936.6,225,1.4,37
2021,4,5,10,0,25.8,52.7,402,0,402,1.73,936.3,213,2.4,30
2021,4,5,11,0,26.7,44.9,480,0,480,1.81,935.7,195,2.5,29
2021,4,5,12,0,27.5,5.8,284,593,773,1.83,935.0,192,3.2,34
2021,4,5,13,0,27.8,7.5,270,522,660,1.81,934.1,194,3.3,43
2021,4,5,14,0,27.8,41.1,309,27,327,1.78,933.3,192,2.6,54
2021,4,5,15,0,27.5,74.8,84,0,84,1.82,933.2,184,2.4,66
2021,4,5,16,0,26.0,51.0,53,0,53,1.96,933.5,202,2.7,78
2021,4,5,17,0,23.1,55.3,3,0,3,2.09,934.1,227,2.7,91
2021,4,5,18,0,20.6,82.8,0,0,0,2.16,934.8,298,0.8,103
2021,4,5,19,0,19.3,76.7,0,0,0,2.22,935.4,27,2.3,115
2021,4,5,20,0,18.5,51.5,0,0,0,2.22,935.7,46,3.3,125
2021,4,5,21,0,18.3,89.9,0,0,0,2.14,935.5,55,4.0,134
2021,4,5,22,0,18.3,38.7,0,0,0,2.11,935.0,53,4.3,139
2021,4,5,23,0,18.3,67.5,0,0,0,2.08,934.3,49,4.0,140
2021,4,6,0,0,18.5,48.0,0,0,0,2.01,933.9,44,2.4,136
2021,4,6,1,0,18.1,43.2,0,0,0,1.98,934.1,14,1.0,128
2021,4,6,2,0,17.3,59.4,0,0,0,1.93,934.2,2,1.4,119
2021,4,6,3,0,16.7,53.1,0,0,0,1.9,934.4,18,1.8,107
2021,4,6,4,0,16.2,43.7,1,0,1,1.87,934.9,18,1.9,95
2021,4,6,5,0,17.0,68.4,17,0,17,1.79,935.5,8,1.9,83
2021,4,6,6,0,19.4,29.9,159,0,159,1.76,935.8,16,1.9,70
2021,4,6,7,0,22.0,52.4,197,0,197,1.79,935.8,36,2.0,58
2021,4,6,8,0,24.1,34.3,362,57,403,1.89,935.9,55,1.4,46
2021,4,6,9,0,25.8,10.5,366,367,664,1.99,935.9,120,0.6,36
2021,4,6,10,0,26.9,70.8,234,4,237,2.01,935.3,206,1.3,30
2021,4,6,11,0,27.2,71.4,232,0,232,1.97,934.5,219,2.4,28
2021,4,6,12,0,27.2,94.9,39,0,39,1.91,933.5,227,3.1,34
2021,4,6,13,0,26.7,97.0,18,0,18,1.9,932.6,248,4.1,43
2021,4,6,14,0,25.8,92.9,29,0,29,1.97,931.8,276,4.5,54
2021,4,6,15,0,24.6,88.8,25,0,25,2.14,931.7,291,4.7,66
2021,4,6,16,0,22.9,72.9,22,0,22,2.22,932.4,304,3.7,78
2021,4,6,17,0,21.4,90.4,2,0,2,2.2,932.9,357,1.8,91
2021,4,6,18,0,19.9,97.0,0,0,0,2.36,934.1,114,2.1,103
2021,4,6,19,0,18.3,97.0,0,0,0,2.5,935.2,146,2.9,115
2021,4,6,20,0,17.6,97.0,0,0,0,2.49,935.4,139,1.9,125
2021,4,6,21,0,17.3,96.5,0,0,0,2.27,934.5,98,2.8,134
2021,4,6,22,0,16.8,73.9,0,0,0,2.08,933.9,90,2.8,139
2021,4,6,23,0,15.7,48.4,0,0,0,2.1,934.2,107,1.4,140
2021,4,7,0,0,14.7,42.3,0,0,0,2.07,934.3,69,0.9,136
2021,4,7,1,0,14.3,21.1,0,0,0,1.99,934.3,28,1.7,128
2021,4,7,2,0,14.1,14.4,0,0,0,1.92,934.4,22,1.8,118
2021,4,7,3,0,13.9,1.5,0,0,0,1.83,934.9,16,1.8,107
2021,4,7,4,0,13.8,19.3,1,0,1,1.77,935.9,18,1.8,95
2021,4,7,5,0,14.6,33.0,41,1,42,1.77,937.1,24,1.7,82
2021,4,7,6,0,16.7,12.6,138,223,225,1.77,938.1,16,1.5,70
2021,4,7,7,0,19.0,0.0,178,531,463,1.75,938.8,343,1.2,58
2021,4,7,8,0,20.9,0.0,207,642,652,1.73,939.1,311,1.2,46
2021,4,7,9,0,22.6,0.0,219,710,793,1.69,939.1,277,1.6,36
2021,4,7,10,0,24.1,0.0,193,795,886,1.66,938.8,272,2.4,29
2021,4,7,11,0,25.2,0.0,200,788,895,1.63,938.3,279,3.1,28
2021,4,7,12,0,25.8,0.0,202,761,837,1.59,937.8,278,3.5,33
2021,4,7,13,0,26.0,0.0,172,755,727,1.53,937.1,281,3.9,43
2021,4,7,14,0,25.8,0.0,149,689,557,1.49,936.6,296,4.6,54
2021,4,7,15,0,24.9,0.0,118,557,349,1.47,936.6,310,5.3,66
2021,4,7,16,0,23.1,0.0,69,305,138,1.43,937.0,320,5.0,78
2021,4,7,17,0,20.9,36.9,7,18,9,1.33,937.3,328,4.1,91
2021,4,7,18,0,19.4,47.2,0,0,0,1.21,937.5,341,3.4,103
2021,4,7,19,0,18.5,16.1,0,0,0,1.13,937.6,357,3.2,114
2021,4,7,20,0,17.8,0.0,0,0,0,1.1,937.4,7,3.1,125
2021,4,7,21,0,17.2,0.0,0,0,0,1.06,937.1,6,2.9,133
2021,4,7,22,0,16.7,0.0,0,0,0,1.01,936.6,2,2.7,139
2021,4,7,23,0,16.3,0.0,0,0,0,0.97,936.1,1,2.4,139
2021,4,8,0,0,15.8,0.0,0,0,0,0.91,935.5,356,2.3,135
2021,4,8,1,0,15.4,0.0,0,0,0,0.86,935.0,355,2.4,128
2021,4,8,2,0,15.0,0.0,0,0,0,0.86,934.5,353,2.2,118
2021,4,8,3,0,14.5,0.5,0,0,0,0.89,934.4,346,2.1,107
2021,4,8,4,0,14.2,0.0,1,2,1,0.9,934.7,351,2.2,95
2021,4,8,5,0,15.3,29.5,57,5,58,0.91,935.1,359,2.3,82
2021,4,8,6,0,18.0,9.0,129,367,271,0.91,935.6,351,2.0,70
2021,4,8,7,0,20.7,0.0,130,703,510,0.94,935.8,326,1.9,57
2021,4,8,8,0,22.8,0.0,147,792,699,0.96,935.9,305,2.1,46
2021,4,8,9,0,23.9,0.0,152,849,841,0.98,935.8,298,2.2,36
2021,4,8,10,0,24.6,0.0,130,911,928,0.99,935.5,290,2.3,29
2021,4,8,11,0,25.4,0.0,126,921,941,0.99,935.1,276,2.7,28
2021,4,8,12,0,25.9,0.0,129,899,883,0.98,934.6,271,3.3,33
2021,4,8,13,0,25.9,0.0,149,814,752,0.96,934.1,274,3.9,42
2021,4,8,14,0,25.6,0.0,139,733,575,0.93,933.7,278,4.0,54
2021,4,8,15,0,24.9,0.0,113,601,364,0.86,933.6,277,3.8,66
2021,4,8,16,0,23.1,41.9,65,90,92,0.79,933.8,281,3.0,78
2021,4,8,17,0,20.8,28.0,8,0,8,0.79,934.5,313,2.0,90
2021,4,8,18,0,19.6,48.5,0,0,0,0.81,935.5,2,2.1,103
2021,4,8,19,0,19.0,0.4,0,0,0,0.81,936.0,28,2.7,114
2021,4,8,20,0,18.4,0.0,0,0,0,0.78,936.1,34,2.8,125
2021,4,8,21,0,17.9,0.0,0,0,0,0.74,936.1,35,2.7,133
2021,4,8,22,0,17.2,0.0,0,0,0,0.71,936.0,30,2.5,138
2021,4,8,23,0,16.6,0.0,0,0,0,0.72,935.8,26,2.3,139
2021,4,9,0,0,16.2,0.0,0,0,0,0.74,935.6,29,2.5,135
2021,4,9,1,0,15.8,0.0,0,0,0,0.75,935.4,30,2.5,127
2021,4,9,2,0,15.4,0.0,0,0,0,0.76,935.3,25,2.3,118
2021,4,9,3,0,15.1,0.0,0,0,0,0.77,935.3,21,2.1,106
2021,4,9,4,0,15.0,0.0,1,2,1,0.78,935.5,23,2.2,94
2021,4,9,5,0,16.0,33.2,57,7,58,0.77,936.1,21,2.1,82
2021,4,9,6,0,18.6,4.3,112,472,289,0.77,936.7,8,1.8,69
2021,4,9,7,0,21.3,0.0,130,713,518,0.77,937.1,350,1.8,57
2021,4,9,8,0,23.5,0.0,146,802,708,0.79,937.4,334,1.8,46
2021,4,9,9,0,25.3,0.0,153,852,848,0.83,937.5,305,2.0,35
2021,4,9,10,0,26.8,0.0,144,893,929,0.88,937.3,286,2.6,28
2021,4,9,11,0,27.6,0.0,143,897,939,0.91,937.0,286,3.1,27
2021,4,9,12,0,28.1,0.0,142,879,881,0.93,936.6,291,3.6,33
2021,4,9,13,0,28.1,0.0,145,824,756,0.94,936.1,294,4.1,42
2021,4,9,14,0,27.8,0.0,134,747,580,0.95,935.7,297,4.3,53
2021,4,9,15,0,27.1,0.0,110,612,367,0.94,935.6,301,4.1,65
2021,4,9,16,0,25.3,12.0,70,257,132,0.91,935.7,304,3.4,78
2021,4,9,17,0,22.8,78.5,6,24,8,0.87,936.0,312,2.5,90
2021,4,9,18,0,21.4,89.3,0,0,0,0.82,936.6,330,2.0,102
2021,4,9,19,0,20.5,50.4,0,0,0,0.82,937.2,354,2.0,114
2021,4,9,20,0,19.8,8.3,0,0,0,0.84,937.6,13,2.5,124
2021,4,9,21,0,19.3,41.6,0,0,0,0.89,937.6,19,2.7,133
2021,4,9,22,0,18.8,51.4,0,0,0,0.95,937.6,22,2.7,138
2021,4,9,23,0,18.4,52.5,0,0,0,1.02,937.4,27,2.6,139
2021,4,10,0,0,18.4,81.4,0,0,0,1.1,937.1,30,2.5,135
2021,4,10,1,0,18.6,97.0,0,0,0,1.16,937.0,31,2.5,127
2021,4,10,2,0,18.9,95.2,0,0,0,1.25,936.9,27,2.3,117
2021,4,10,3,0,19.0,59.0,0,0,0,1.34,936.9,24,2.4,106
2021,4,10,4,0,18.6,65.1,0,0,0,1.39,937.1,25,2.4,94
2021,4,10,5,0,18.8,60.5,41,0,41,1.4,937.8,14,1.9,82
2021,4,10,6,0,20.7,31.2,191,18,199,1.42,938.4,354,1.6,69
2021,4,10,7,0,22.9,4.0,179,536,481,1.43,938.8,333,1.6,57
2021,4,10,8,0,24.7,0.0,183,709,682,1.45,939.0,309,1.9,45
2021,4,10,9,0,25.9,0.0,200,754,817,1.49,939.0,294,2.5,35
2021,4,10,10,0,26.8,0.0,209,774,891,1.54,938.7,287,2.8,28
2021,4,10,11,0,27.6,0.0,213,771,900,1.56,938.3,278,2.7,27
2021,4,10,12,0,28.1,0.0,217,738,840,1.56,937.8,267,2.9,32
2021,4,10,13,0,28.4,0.0,228,643,708,1.55,937.1,265,3.1,42
2021,4,10,14,0,28.4,2.1,212,513,524,1.52,936.7,269,3.0,53
2021,4,10,15,0,27.9,20.9,212,111,251,1.47,936.5,278,2.7,65
2021,4,10,16,0,26.3,1.3,81,181,125,1.42,936.5,288,2.5,78
2021,4,10,17,0,23.9,64.3,7,1,7,1.4,937.0,300,2.2,90
2021,4,10,18,0,22.4,91.7,0,0,0,1.4,937.5,331,2.1,102
2021,4,10,19,0,21.8,77.9,0,0,0,1.39,937.8,0,2.6,114
2021,4,10,20,0,20.9,18.8,0,0,0,1.41,937.9,9,2.8,124
2021,4,10,21,0,20.2,5.5,0,0,0,1.5,937.8,10,2.6,132
2021,4,10,22,0,19.8,13.2,0,0,0,1.57,937.7,14,2.4,138
2021,4,10,23,0,19.5,0.0,0,0,0,1.61,937.5,22,2.3,138
2021,4,11,0,0,19.3,0.0,0,0,0,1.64,937.2,29,2.5,134
2021,4,11,1,0,18.8,37.8,0,0,0,1.69,936.9,27,2.3,127
2021,4,11,2,0,18.4,96.7,0,0,0,1.77,936.8,22,2.3,117
2021,4,11,3,0,18.5,96.9,0,0,0,1.84,936.9,21,2.7,106
2021,4,11,4,0,18.5,83.5,0,0,0,1.87,937.2,12,2.4,94
2021,4,11,5,0,18.8,58.2,33,14,35,1.89,937.7,355,2.2,81
2021,4,11,6,0,20.5,54.1,106,0,106,1.93,938.3,346,2.5,69
2021,4,11,7,0,23.1,24.3,213,208,336,1.98,938.6,353,2.6,57
2021,4,11,8,0,25.0,11.8,362,253,540,1.99,938.7,360,2.2,45
2021,4,11,9,0,26.7,0.2,300,562,762,1.96,938.7,344,1.5,35
2021,4,11,10,0,28.3,0.0,312,598,841,1.93,938.3,277,1.2,28
2021,4,11,11,0,29.2,0.0,314,602,852,1.9,937.7,245,2.0,27
2021,4,11,12,0,29.7,0.0,298,593,800,1.85,936.9,246,2.4,32
2021,4,11,13,0,30.0,34.4,263,262,468,1.84,936.0,258,2.8,42
2021,4,11,14,0,29.8,72.0,146,0,146,1.89,935.4,271,3.7,53
2021,4,11,15,0,28.4,34.9,131,203,219,1.91,935.5,284,4.4,65
2021,4,11,16,0,26.4,65.0,39,0,39,1.8,935.8,310,3.3,78
2021,4,11,17,0,24.5,16.8,8,0,8,1.7,936.0,349,2.4,90
2021,4,11,18,0,23.0,82.8,0,0,0,1.73,936.8,344,2.1,102
2021,4,11,19,0,21.9,48.8,0,0,0,1.78,937.6,357,2.7,114
2021,4,11,20,0,20.8,80.5,0,0,0,1.85,938.0,19,3.4,124
2021,4,11,21,0,20.3,80.6,0,0,0,1.96,938.4,25,3.0,132
2021,4,11,22,0,20.0,96.3,0,0,0,1.98,938.5,27,3.0,137
2021,4,11,23,0,19.4,92.6,0,0,0,1.99,938.3,35,3.2,138
2021,4,12,0,0,19.2,81.6,0,0,0,1.98,938.1,41,3.2,134
2021,4,12,1,0,19.2,34.8,0,0,0,1.96,937.8,40,3.4,126
2021,4,12,2,0,19.0,0.0,0,0,0,1.98,937.7,37,3.0,117
2021,4,12,3,0,18.4,10.2,0,0,0,1.97,937.8,38,2.4,105
2021,4,12,4,0,17.9,1.2,2,0,2,1.89,938.1,31,2.3,93
2021,4,12,5,0,18.7,42.7,50,0,50,1.83,938.6,12,2.2,81
2021,4,12,6,0,21.0,16.6,161,205,248,1.8,939.1,5,2.4,69
2021,4,12,7,0,23.7,0.0,152,628,502,1.82,939.4,354,2.3,56
2021,4,12,8,0,25.9,0.0,175,716,685,1.83,939.5,332,1.9,45
2021,4,12,9,0,27.3,0.0,188,766,820,1.84,939.5,295,1.8,34
2021,4,12,10,0,28.1,0.0,175,819,902,1.86,939.3,264,2.3,27
2021,4,12,11,0,28.8,0.0,171,827,912,1.89,938.8,256,3.0,26
2021,4,12,12,0,29.3,0.0,168,810,855,1.91,938.4,258,3.5,32
2021,4,12,13,0,29.5,0.0,173,744,731,1.9,937.7,267,3.6,41
2021,4,12,14,0,29.3,0.0,155,671,561,1.85,937.1,280,3.5,53
2021,4,12,15,0,28.8,0.0,123,542,355,1.81,936.8,289,2.9,65
2021,4,12,16,0,27.5,0.0,74,288,143,1.8,936.9,294,2.2,77
2021,4,12,17,0,25.2,76.9,7,18,9,1.82,937.4,297,2.2,90
2021,4,12,18,0,23.5,54.5,0,0,0,1.82,938.0,323,2.1,102
2021,4,12,19,0,22.7,41.2,0,0,0,1.76,938.1,5,2.5,113
2021,4,12,20,0,22.1,25.6,0,0,0,1.76,938.2,13,2.7,124
2021,4,12,21,0,21.5,68.5,0,0,0,1.79,938.4,7,2.4,132
2021,4,12,22,0,21.1,59.3,0,0,0,1.81,938.5,10,2.2,137
2021,4,12,23,0,20.6,75.7,0,0,0,1.85,938.3,19,2.1,137
2021,4,13,0,0,20.2,97.0,0,0,0,1.92,938.0,31,2.2,134
2021,4,13,1,0,20.0,97.0,0,0,0,1.99,937.9,27,2.0,126
2021,4,13,2,0,19.9,97.0,0,0,0,2.03,937.6,29,2.2,116
2021,4,13,3,0,19.9,97.0,0,0,0,2.02,937.0,46,2.6,105
2021,4,13,4,0,19.8,95.5,0,0,0,2.0,937.0,38,2.0,93
2021,4,13,5,0,20.6,92.2,5,0,5,1.99,937.5,360,1.7,81
2021,4,13,6,0,21.7,91.9,23,0,23,2.01,938.1,335,2.0,68
2021,4,13,7,0,23.1,85.3,68,0,68,2.09,938.6,331,2.7,56
2021,4,13,8,0,25.2,37.1,307,133,408,2.16,938.6,330,3.1,44
2021,4,13,9,0,27.3,15.0,364,356,666,2.2,938.6,325,3.2,34
2021,4,13,10,0,28.6,0.0,272,660,860,2.21,938.3,321,2.9,27
2021,4,13,11,0,29.4,0.0,271,667,871,2.18,937.6,306,2.4,26
2021,4,13,12,0,30.2,7.0,340,492,763,2.13,936.6,279,2.2,32
2021,4,13,13,0,30.7,4.0,277,535,673,2.09,935.5,265,2.5,41
2021,4,13,14,0,30.6,0.0,194,566,538,2.02,934.6,271,2.7,53
2021,4,13,15,0,29.8,26.9,160,212,263,1.97,934.1,288,2.8,65
2021,4,13,16,0,27.8,76.8,29,0,29,2.02,934.5,306,3.6,77
2021,4,13,17,0,25.1,39.7,8,0,8,2.06,935.1,320,3.6,90
2021,4,13,18,0,23.3,74.0,0,0,0,2.06,935.7,334,2.8,102
2021,4,13,19,0,22.7,72.9,0,0,0,2.06,936.4,345,2.7,113
2021,4,13,20,0,22.4,80.6,0,0,0,2.01,936.6,358,3.0,123
2021,4,13,21,0,21.6,60.2,0,0,0,1.98,936.7,2,2.9,132
2021,4,13,22,0,20.9,96.3,0,0,0,2.02,936.6,8,2.7,136
2021,4,13,23,0,20.6,97.0,0,0,0,2.08,936.4,16,2.5,137
2021,4,14,0,0,20.4,97.0,0,0,0,2.12,935.9,24,2.5,133
2021,4,14,1,0,20.3,97.0,0,0,0,2.14,935.5,28,2.5,126
2021,4,14,2,0,19.9,97.0,0,0,0,2.18,935.4,22,2.5,116
2021,4,14,3,0,19.5,97.0,0,0,0,2.21,935.6,12,2.5,105
2021,4,14,4,0,19.6,78.7,0,0,0,2.13,935.7,17,2.5,93
2021,4,14,5,0,20.3,92.7,7,0,7,2.05,936.1,9,2.1,81
2021,4,14,6,0,22.3,22.6,136,210,224,2.0,936.5,3,1.6,68
2021,4,14,7,0,24.7,0.0,201,485,476,1.95,936.7,348,1.0,56
2021,4,14,8,0,26.6,0.0,241,579,657,1.96,936.9,295,1.5,44
2021,4,14,9,0,28.1,1.5,278,606,780,2.01,936.9,275,2.4,34
2021,4,14,10,0,29.3,13.4,388,422,767,2.06,936.5,262,3.3,27
2021,4,14,11,0,29.9,29.7,524,118,631,2.06,936.0,260,3.5,26
2021,4,14,12,0,30.3,18.3,435,295,689,1.98,935.3,261,3.5,31
2021,4,14,13,0,30.5,59.8,294,1,294,1.86,934.2,264,3.5,41
2021,4,14,14,0,30.4,62.5,209,0,209,1.7,933.2,273,3.7,53
2021,4,14,15,0,29.7,44.6,154,106,203,1.56,932.8,290,3.5,65
2021,4,14,16,0,27.8,39.6,82,0,82,1.52,932.7,305,3.2,77
2021,4,14,17,0,25.4,82.7,7,0,7,1.51,932.8,319,2.5,90
2021,4,14,18,0,24.0,97.0,0,0,0,1.52,932.8,355,1.8,102
2021,4,14,19,0,23.2,97.0,0,0,0,1.65,933.7,11,1.9,113
2021,4,14,20,0,22.4,72.8,0,0,0,1.88,935.0,13,2.3,123
2021,4,14,21,0,21.3,97.0,0,0,0,2.21,936.5,315,3.0,131
2021,4,14,22,0,20.2,97.0,0,0,0,2.35,937.2,326,3.9,136
2021,4,14,23,0,20.1,97.0,0,0,0,2.24,936.4,18,4.7,137
2021,4,15,0,0,20.5,97.0,0,0,0,2.26,935.8,31,4.7,133
2021,4,15,1,0,20.8,97.0,0,0,0,2.37,935.6,53,3.9,125
2021,4,15,2,0,20.9,97.0,0,0,0,2.36,935.0,64,5.4,116
2021,4,15,3,0,20.8,97.0,0,0,0,2.36,934.8,55,6.5,105
2021,4,15,4,0,19.8,96.4,0,0,0,2.44,935.7,38,4.4,93
2021,4,15,5,0,19.0,94.1,4,0,4,2.49,937.0,0,2.9,80
2021,4,15,6,0,19.5,95.5,11,0,11,2.49,937.5,12,3.6,68
2021,4,15,7,0,21.4,79.6,93,0,93,2.41,937.3,37,5.2,56
2021,4,15,8,0,23.8,51.4,298,0,298,2.41,937.3,43,4.3,44
2021,4,15,9,0,25.2,61.5,294,0,294,2.46,937.5,22,2.8,33
2021,4,15,10,0,25.9,89.1,93,0,93,2.48,937.3,4,2.8,26
2021,4,15,11,0,26.8,95.6,38,0,38,2.51,936.7,11,2.7,25
2021,4,15,12,0,27.3,86.8,107,0,107,2.5,935.9,26,2.6,31
2021,4,15,13,0,27.5,20.2,306,331,546,2.4,934.8,39,3.2,41
2021,4,15,14,0,27.6,0.0,207,530,531,2.22,933.8,43,4.0,52
2021,4,15,15,0,27.3,22.3,137,299,275,2.18,933.7,29,3.5,65
2021,4,15,16,0,25.6,45.8,65,0,65,2.28,934.3,9,3.4,77
2021,4,15,17,0,22.7,67.4,6,0,6,2.37,934.7,7,3.8,89
2021,4,15,18,0,20.3,84.4,0,0,0,2.47,935.3,352,3.8,101
2021,4,15,19,0,19.2,90.2,0,0,0,2.56,936.1,341,3.7,113
2021,4,15,20,0,18.7,95.4,0,0,0,2.65,937.0,336,3.6,123
2021,4,15,21,0,18.2,97.0,0,0,0,2.63,937.1,347,3.9,131
2021,4,15,22,0,17.5,97.0,0,0,0,2.6,936.9,357,3.8,136
2021,4,15,23,0,17.3,97.0,0,0,0,2.68,937.0,335,2.9,136
2021,4,16,0,0,17.0,97.0,0,0,0,2.73,936.7,11,2.8,132
2021,4,16,1,0,16.8,87.6,0,0,0,2.69,935.8,46,5.8,125
2021,4,16,2,0,17.1,95.7,0,0,0,2.6,935.0,53,6.2,115
2021,4,16,3,0,17.3,94.6,0,0,0,2.58,934.9,46,4.0,104
2021,4,16,4,0,17.4,93.4,0,0,0,2.59,935.3,24,2.5,92
2021,4,16,5,0,17.7,91.0,8,0,8,2.56,935.6,19,3.3,80
2021,4,16,6,0,18.3,96.2,11,0,11,2.49,935.7,14,4.2,68
2021,4,16,7,0,20.5,92.5,36,0,36,2.47,935.7,15,4.0,55
2021,4,16,8,0,23.2,68.1,203,0,203,2.49,935.9,17,3.5,43
2021,4,16,9,0,24.4,68.0,242,0,242,2.52,935.9,17,3.3,33
2021,4,16,10,0,25.0,86.3,112,0,112,2.57,935.5,16,3.2,26
2021,4,16,11,0,25.0,92.0,66,0,66,2.63,935.1,355,1.9,25
2021,4,16,12,0,23.0,91.5,63,0,63,2.7,935.0,291,3.7,31
2021,4,16,13,0,20.5,93.2,43,0,43,2.77,934.8,308,6.0,41
2021,4,16,14,0,19.0,92.2,34,0,34,2.81,934.6,325,6.3,52
2021,4,16,15,0,18.7,90.2,24,0,24,2.76,934.1,334,6.1,64
2021,4,16,16,0,18.8,49.6,41,0,41,2.67,933.6,345,6.0,77
2021,4,16,17,0,18.3,69.4,7,0,7,2.62,933.5,347,5.5,89
2021,4,16,18,0,17.8,64.1,0,0,0,2.58,933.8,345,5.0,101
2021,4,16,19,0,17.6,81.1,0,0,0,2.59,934.4,343,4.0,113
2021,4,16,20,0,17.5,87.5,0,0,0,2.63,934.6,334,3.8,123
2021,4,16,21,0,17.3,74.6,0,0,0,2.69,934.9,343,3.5,131
2021,4,16,22,0,17.0,90.4,0,0,0,2.74,935.4,2,3.3,135
2021,4,16,23,0,16.5,85.5,0,0,0,2.79,935.5,349,2.8,136
2021,4,17,0,0,15.9,96.9,0,0,0,2.83,935.3,332,3.0,132
2021,4,17,1,0,15.6,97.0,0,0,0,2.84,935.0,346,3.9,125
2021,4,17,2,0,15.5,95.6,0,0,0,2.85,934.9,2,3.5,115
2021,4,17,3,0,15.5,96.1,0,0,0,2.88,934.9,16,2.4,104
2021,4,17,4,0,15.4,96.9,0,0,0,2.88,935.1,36,2.7,92
2021,4,17,5,0,15.5,88.2,8,0,8,2.89,935.8,38,3.0,80
2021,4,17,6,0,16.1,95.5,9,0,9,2.89,936.6,39,3.0,67
2021,4,17,7,0,16.9,92.1,32,0,32,2.87,937.2,52,3.6,55
2021,4,17,8,0,17.5,79.1,119,0,119,2.86,937.7,56,4.3,43
2021,4,17,9,0,17.7,54.4,314,0,314,2.82,938.0,51,4.4,33
2021,4,17,10,0,18.3,68.5,254,0,254,2.78,937.9,43,3.5,26
2021,4,17,11,0,19.9,69.4,253,0,253,2.77,937.5,33,2.9,25
2021,4,17,12,0,21.6,79.2,163,0,163,2.76,936.9,32,2.8,31
2021,4,17,13,0,22.1,80.9,130,0,130,2.66,936.1,28,2.6,40
2021,4,17,14,0,22.2,76.7,127,0,127,2.47,935.3,15,2.8,52
2021,4,17,15,0,21.9,62.7,100,24,108,2.29,934.7,5,2.9,64
2021,4,17,16,0,21.1,0.2,85,217,139,2.22,934.7,3,2.0,77
2021,4,17,17,0,19.6,53.7,11,15,12,2.12,935.0,10,1.4,89
2021,4,17,18,0,18.2,51.9,0,0,0,2.01,935.6,39,1.4,101
2021,4,17,19,0,17.5,56.8,0,0,0,2.04,936.8,64,1.1,112
2021,4,17,20,0,16.8,26.7,0,0,0,2.16,938.0,87,1.0,122
2021,4,17,21,0,16.2,67.7,0,0,0,2.15,938.3,93,2.1,130
2021,4,17,22,0,15.9,17.7,0,0,0,2.1,938.0,84,2.6,135
2021,4,17,23,0,15.8,63.2,0,0,0,2.18,937.8,71,2.5,136
2021,4,18,0,0,15.7,70.7,0,0,0,2.31,937.5,59,2.6,132
2021,4,18,1,0,15.7,75.9,0,0,0,2.4,937.4,42,2.5,124
2021,4,18,2,0,15.7,58.8,0,0,0,2.44,937.5,30,2.3,115
2021,4,18,3,0,15.8,46.2,0,0,0,2.44,937.7,27,2.0,104
2021,4,18,4,0,15.9,62.6,2,0,2,2.42,938.1,23,1.8,92
2021,4,18,5,0,16.9,93.4,4,0,4,2.4,938.7,15,1.5,80
2021,4,18,6,0,18.8,72.2,89,0,89,2.39,939.3,0,1.1,67
2021,4,18,7,0,20.7,28.7,235,217,372,2.38,939.5,4,0.8,55
2021,4,18,8,0,22.3,7.8,278,475,625,2.38,939.4,104,0.5,43
2021,4,18,9,0,23.5,0.0,237,675,806,2.38,939.3,161,1.4,32
2021,4,18,10,0,24.5,0.0,258,679,873,2.35,939.0,180,2.1,25
2021,4,18,11,0,25.4,53.4,260,162,409,2.29,938.3,194,2.5,24
2021,4,18,12,0,25.9,94.6,44,0,44,2.27,937.6,213,2.8,30
2021,4,18,13,0,26.1,97.0,21,0,21,2.28,936.7,237,3.0,40
